,Function,sup1,sup2,sup3,sup4,sup5,salary,gender,disabled,race,yearsInPosition,yearsInProfession,age,cred1,cred2,highestDegree,inst1,inst2,inst3,inst4,inst5,instBudget,City,State,Zip,country,Category,instSize,instType,Unnamed: 0,B19013_001,no_male_hs_p,no_female_hs_p,at_least_hs_male_p,at_least_hs_female_p,at_least_bach_male_p,at_least_bach_female_p,male_unemployment,female_unemployment,snap,renter,median_rent,foreign_born,Value for Owner-Occupied Housing Units:  Total: ,"Value for Owner-Occupied Housing Units:  Less than $10,000 ","Value for Owner-Occupied Housing Units:  $10,000 to $14,999 ","Value for Owner-Occupied Housing Units:  $15,000 to $19,999 ","Value for Owner-Occupied Housing Units:  $20,000 to $24,999 ","Value for Owner-Occupied Housing Units:  $25,000 to $29,999 ","Value for Owner-Occupied Housing Units:  $30,000 to $34,999 ","Value for Owner-Occupied Housing Units:  $35,000 to $39,999 ","Value for Owner-Occupied Housing Units:  $40,000 to $49,999 ","Value for Owner-Occupied Housing Units:  $50,000 to $59,999 ","Value for Owner-Occupied Housing Units:  $60,000 to $69,999 ","Value for Owner-Occupied Housing Units:  $70,000 to $79,999 ","Value for Owner-Occupied Housing Units:  $80,000 to $89,999 ","Value for Owner-Occupied Housing Units:  $90,000 to $99,999 ","Value for Owner-Occupied Housing Units:  $100,000 to $124,999 ","Value for Owner-Occupied Housing Units:  $125,000 to $149,999 ","Value for Owner-Occupied Housing Units:  $150,000 to $174,999 ","Value for Owner-Occupied Housing Units:  $175,000 to $199,999 ","Value for Owner-Occupied Housing Units:  $200,000 to $249,999 ","Value for Owner-Occupied Housing Units:  $250,000 to $299,999 ","Value for Owner-Occupied Housing Units:  $300,000 to $399,999 ","Value for Owner-Occupied Housing Units:  $400,000 to $499,999 ","Value for Owner-Occupied Housing Units:  $500,000 to $749,999 ","Value for Owner-Occupied Housing Units:  $750,000 to $999,999 ","Value for Owner-Occupied Housing Units:  $1,000,000 or more ",Sex by Age:  Male: ,Sex by Age:  Male: Under 5 years ,Sex by Age:  Male: 5 to 9 years ,Sex by Age:  Male: 10 to 14 years ,Sex by Age:  Male: 15 to 17 years ,Sex by Age:  Male: 18 and 19 years ,Sex by Age:  Male: 20 years ,Sex by Age:  Male: 21 years ,Sex by Age:  Male: 22 to 24 years ,Sex by Age:  Male: 25 to 29 years ,Sex by Age:  Male: 30 to 34 years ,Sex by Age:  Male: 35 to 39 years ,Sex by Age:  Male: 40 to 44 years ,Sex by Age:  Male: 45 to 49 years ,Sex by Age:  Male: 50 to 54 years ,Sex by Age:  Male: 55 to 59 years ,Sex by Age:  Male: 60 and 61 years ,Sex by Age:  Male: 62 to 64 years ,Sex by Age:  Male: 65 and 66 years ,Sex by Age:  Male: 67 to 69 years ,Sex by Age:  Male: 70 to 74 years ,Sex by Age:  Male: 75 to 79 years ,Sex by Age:  Male: 80 to 84 years ,Sex by Age:  Male: 85 years and over ,Sex by Age:  Female: ,Sex by Age:  Female: Under 5 years ,Sex by Age:  Female: 5 to 9 years ,Sex by Age:  Female: 10 to 14 years ,Sex by Age:  Female: 15 to 17 years ,Sex by Age:  Female: 18 and 19 years ,Sex by Age:  Female: 20 years ,Sex by Age:  Female: 21 years ,Sex by Age:  Female: 22 to 24 years ,Sex by Age:  Female: 25 to 29 years ,Sex by Age:  Female: 30 to 34 years ,Sex by Age:  Female: 35 to 39 years ,Sex by Age:  Female: 40 to 44 years ,Sex by Age:  Female: 45 to 49 years ,Sex by Age:  Female: 50 to 54 years ,Sex by Age:  Female: 55 to 59 years ,Sex by Age:  Female: 60 and 61 years ,Sex by Age:  Female: 62 to 64 years ,Sex by Age:  Female: 65 and 66 years ,Sex by Age:  Female: 67 to 69 years ,Sex by Age:  Female: 70 to 74 years ,Sex by Age:  Female: 75 to 79 years ,Sex by Age:  Female: 80 to 84 years ,Sex by Age:  Female: 85 years and over ,commute_over_60,full_time,part_time,high_rent_burden,extreme_rent_burden
195,position17,0,0,0,40,5,33000.0,Woman,False,Caucasian,1.0,1.0,25.0,False,False,Master's Degree,24,7,0,325,30,8700000.0,Tucson,AZ,85721,United States,one,40223.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,position4,1,0,0,40,0,47000.0,Woman,False,Caucasian,1.0,1.0,44.0,False,False,Master's Degree,24,7,0,325,30,8700000.0,Tucson,AZ,85721,United States,one,40223.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,position4,0,0,0,40,0,33000.0,Woman,False,Caucasian,1.0,1.0,28.0,False,False,Bachelor's Degree,24,7,0,325,30,8700000.0,Tucson,AZ,85721,United States,one,40223.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,position22,0,0,0,6,0,35000.0,Woman,False,Caucasian,1.0,6.0,30.0,False,False,Master's Degree,24,7,0,325,30,8700000.0,Tucson,AZ,85721,United States,one,40223.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,position10,3,0,0,8,0,36000.0,Woman,False,Caucasian,2.0,2.0,33.0,False,False,Master's Degree,24,7,0,325,30,8700000.0,Tucson,AZ,85721,United States,one,40223.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,position10,0,0,0,0,0,36000.0,Woman,False,Caucasian,1.0,1.0,48.0,False,False,Bachelor's Degree,24,7,0,325,30,8700000.0,Tucson,AZ,85721,United States,one,40223.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,position10,0,0,0,0,0,30000.0,Man,False,Caucasian,2.0,2.0,48.0,False,False,No College Degree,24,7,0,325,30,8700000.0,Tucson,AZ,85721,United States,one,40223.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,position10,0,0,0,0,0,,,False,,,,,False,False,,24,7,0,325,30,8700000.0,Tucson,AZ,85721,United States,one,40223.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,position10,0,0,0,0,0,32000.0,Woman,False,Caucasian,2.0,2.0,34.0,False,False,Bachelor's Degree,24,7,0,325,30,8700000.0,Tucson,AZ,85721,United States,one,40223.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,position5,0,0,0,6,0,47000.0,Woman,False,Caucasian,3.0,3.0,46.0,False,False,Master's Degree,24,7,0,325,30,8700000.0,Tucson,AZ,85721,United States,one,40223.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,position1,18,0,0,12,0,97095.0,Man,False,Caucasian,5.0,11.0,34.0,False,True,Master's Degree,13,6,7,434,4,2182694.0,Fayetteville,AR,72701,United States,one,24537.0,Public Institution,ZCTA5 72701,35376.0,11.0322641687955,10.4236293017794,88.9677358312045,89.5763706982206,41.0824108241082,38.0814741215789,5.88340700035838,2.3686625372791896,8.76604895326039,54.329264436152,638.0,4.53756078197876,7221.0,101.0,42.0,126.0,0.0,6.0,0.0,48.0,20.0,86.0,138.0,170.0,346.0,420.0,656.0,848.0,809.0,468.0,872.0,578.0,723.0,325.0,315.0,34.0,90.0,20246.0,1155.0,1029.0,1038.0,799.0,2413.0,588.0,1035.0,1620.0,1651.0,1246.0,1182.0,886.0,1038.0,1104.0,1093.0,274.0,488.0,234.0,336.0,424.0,330.0,159.0,124.0,20062.0,1257.0,683.0,626.0,574.0,2818.0,837.0,779.0,1417.0,1883.0,995.0,1156.0,892.0,1064.0,965.0,1197.0,476.0,503.0,276.0,340.0,466.0,288.0,316.0,254.0,2.1475054229934902,61.04999784306111,38.95000215693889,55.0756693830035,31.8742724097788
206,position3,5,0,5,0,0,62500.0,Woman,False,Caucasian,1.0,12.0,35.0,True,False,Master's Degree,13,6,7,434,4,2182694.0,Fayetteville,AR,72701,United States,one,24537.0,Public Institution,ZCTA5 72701,35376.0,11.0322641687955,10.4236293017794,88.9677358312045,89.5763706982206,41.0824108241082,38.0814741215789,5.88340700035838,2.3686625372791896,8.76604895326039,54.329264436152,638.0,4.53756078197876,7221.0,101.0,42.0,126.0,0.0,6.0,0.0,48.0,20.0,86.0,138.0,170.0,346.0,420.0,656.0,848.0,809.0,468.0,872.0,578.0,723.0,325.0,315.0,34.0,90.0,20246.0,1155.0,1029.0,1038.0,799.0,2413.0,588.0,1035.0,1620.0,1651.0,1246.0,1182.0,886.0,1038.0,1104.0,1093.0,274.0,488.0,234.0,336.0,424.0,330.0,159.0,124.0,20062.0,1257.0,683.0,626.0,574.0,2818.0,837.0,779.0,1417.0,1883.0,995.0,1156.0,892.0,1064.0,965.0,1197.0,476.0,503.0,276.0,340.0,466.0,288.0,316.0,254.0,2.1475054229934902,61.04999784306111,38.95000215693889,55.0756693830035,31.8742724097788
207,position9,0,0,2,125,0,57895.0,Man,False,Caucasian,25.0,27.0,52.0,False,False,Master's Degree,13,6,7,434,4,2182694.0,Fayetteville,AR,72701,United States,one,24537.0,Public Institution,ZCTA5 72701,35376.0,11.0322641687955,10.4236293017794,88.9677358312045,89.5763706982206,41.0824108241082,38.0814741215789,5.88340700035838,2.3686625372791896,8.76604895326039,54.329264436152,638.0,4.53756078197876,7221.0,101.0,42.0,126.0,0.0,6.0,0.0,48.0,20.0,86.0,138.0,170.0,346.0,420.0,656.0,848.0,809.0,468.0,872.0,578.0,723.0,325.0,315.0,34.0,90.0,20246.0,1155.0,1029.0,1038.0,799.0,2413.0,588.0,1035.0,1620.0,1651.0,1246.0,1182.0,886.0,1038.0,1104.0,1093.0,274.0,488.0,234.0,336.0,424.0,330.0,159.0,124.0,20062.0,1257.0,683.0,626.0,574.0,2818.0,837.0,779.0,1417.0,1883.0,995.0,1156.0,892.0,1064.0,965.0,1197.0,476.0,503.0,276.0,340.0,466.0,288.0,316.0,254.0,2.1475054229934902,61.04999784306111,38.95000215693889,55.0756693830035,31.8742724097788
208,position15,0,0,1,50,0,51976.0,Woman,False,Native American,3.0,5.0,27.0,False,False,Master's Degree,13,6,7,434,4,2182694.0,Fayetteville,AR,72701,United States,one,24537.0,Public Institution,ZCTA5 72701,35376.0,11.0322641687955,10.4236293017794,88.9677358312045,89.5763706982206,41.0824108241082,38.0814741215789,5.88340700035838,2.3686625372791896,8.76604895326039,54.329264436152,638.0,4.53756078197876,7221.0,101.0,42.0,126.0,0.0,6.0,0.0,48.0,20.0,86.0,138.0,170.0,346.0,420.0,656.0,848.0,809.0,468.0,872.0,578.0,723.0,325.0,315.0,34.0,90.0,20246.0,1155.0,1029.0,1038.0,799.0,2413.0,588.0,1035.0,1620.0,1651.0,1246.0,1182.0,886.0,1038.0,1104.0,1093.0,274.0,488.0,234.0,336.0,424.0,330.0,159.0,124.0,20062.0,1257.0,683.0,626.0,574.0,2818.0,837.0,779.0,1417.0,1883.0,995.0,1156.0,892.0,1064.0,965.0,1197.0,476.0,503.0,276.0,340.0,466.0,288.0,316.0,254.0,2.1475054229934902,61.04999784306111,38.95000215693889,55.0756693830035,31.8742724097788
209,position15,0,0,0,80,0,35903.0,Man,False,Caucasian,4.0,5.0,27.0,False,False,Master's Degree,13,6,7,434,4,2182694.0,Fayetteville,AR,72701,United States,one,24537.0,Public Institution,ZCTA5 72701,35376.0,11.0322641687955,10.4236293017794,88.9677358312045,89.5763706982206,41.0824108241082,38.0814741215789,5.88340700035838,2.3686625372791896,8.76604895326039,54.329264436152,638.0,4.53756078197876,7221.0,101.0,42.0,126.0,0.0,6.0,0.0,48.0,20.0,86.0,138.0,170.0,346.0,420.0,656.0,848.0,809.0,468.0,872.0,578.0,723.0,325.0,315.0,34.0,90.0,20246.0,1155.0,1029.0,1038.0,799.0,2413.0,588.0,1035.0,1620.0,1651.0,1246.0,1182.0,886.0,1038.0,1104.0,1093.0,274.0,488.0,234.0,336.0,424.0,330.0,159.0,124.0,20062.0,1257.0,683.0,626.0,574.0,2818.0,837.0,779.0,1417.0,1883.0,995.0,1156.0,892.0,1064.0,965.0,1197.0,476.0,503.0,276.0,340.0,466.0,288.0,316.0,254.0,2.1475054229934902,61.04999784306111,38.95000215693889,55.0756693830035,31.8742724097788
210,position15,0,0,0,30,0,,Woman,False,Caucasian,6.0,7.0,30.0,False,False,Master's Degree,13,6,7,434,4,2182694.0,Fayetteville,AR,72701,United States,one,24537.0,Public Institution,ZCTA5 72701,35376.0,11.0322641687955,10.4236293017794,88.9677358312045,89.5763706982206,41.0824108241082,38.0814741215789,5.88340700035838,2.3686625372791896,8.76604895326039,54.329264436152,638.0,4.53756078197876,7221.0,101.0,42.0,126.0,0.0,6.0,0.0,48.0,20.0,86.0,138.0,170.0,346.0,420.0,656.0,848.0,809.0,468.0,872.0,578.0,723.0,325.0,315.0,34.0,90.0,20246.0,1155.0,1029.0,1038.0,799.0,2413.0,588.0,1035.0,1620.0,1651.0,1246.0,1182.0,886.0,1038.0,1104.0,1093.0,274.0,488.0,234.0,336.0,424.0,330.0,159.0,124.0,20062.0,1257.0,683.0,626.0,574.0,2818.0,837.0,779.0,1417.0,1883.0,995.0,1156.0,892.0,1064.0,965.0,1197.0,476.0,503.0,276.0,340.0,466.0,288.0,316.0,254.0,2.1475054229934902,61.04999784306111,38.95000215693889,55.0756693830035,31.8742724097788
211,position6,0,0,1,50,0,39496.0,Woman,False,Caucasian,2.0,2.0,42.0,False,False,Bachelor's Degree,13,6,7,434,4,2182694.0,Fayetteville,AR,72701,United States,one,24537.0,Public Institution,ZCTA5 72701,35376.0,11.0322641687955,10.4236293017794,88.9677358312045,89.5763706982206,41.0824108241082,38.0814741215789,5.88340700035838,2.3686625372791896,8.76604895326039,54.329264436152,638.0,4.53756078197876,7221.0,101.0,42.0,126.0,0.0,6.0,0.0,48.0,20.0,86.0,138.0,170.0,346.0,420.0,656.0,848.0,809.0,468.0,872.0,578.0,723.0,325.0,315.0,34.0,90.0,20246.0,1155.0,1029.0,1038.0,799.0,2413.0,588.0,1035.0,1620.0,1651.0,1246.0,1182.0,886.0,1038.0,1104.0,1093.0,274.0,488.0,234.0,336.0,424.0,330.0,159.0,124.0,20062.0,1257.0,683.0,626.0,574.0,2818.0,837.0,779.0,1417.0,1883.0,995.0,1156.0,892.0,1064.0,965.0,1197.0,476.0,503.0,276.0,340.0,466.0,288.0,316.0,254.0,2.1475054229934902,61.04999784306111,38.95000215693889,55.0756693830035,31.8742724097788
212,position20,1,0,1,20,0,49000.0,Man,False,Caucasian,1.0,5.0,33.0,False,False,Doctoral,13,6,7,434,4,2182694.0,Fayetteville,AR,72701,United States,one,24537.0,Public Institution,ZCTA5 72701,35376.0,11.0322641687955,10.4236293017794,88.9677358312045,89.5763706982206,41.0824108241082,38.0814741215789,5.88340700035838,2.3686625372791896,8.76604895326039,54.329264436152,638.0,4.53756078197876,7221.0,101.0,42.0,126.0,0.0,6.0,0.0,48.0,20.0,86.0,138.0,170.0,346.0,420.0,656.0,848.0,809.0,468.0,872.0,578.0,723.0,325.0,315.0,34.0,90.0,20246.0,1155.0,1029.0,1038.0,799.0,2413.0,588.0,1035.0,1620.0,1651.0,1246.0,1182.0,886.0,1038.0,1104.0,1093.0,274.0,488.0,234.0,336.0,424.0,330.0,159.0,124.0,20062.0,1257.0,683.0,626.0,574.0,2818.0,837.0,779.0,1417.0,1883.0,995.0,1156.0,892.0,1064.0,965.0,1197.0,476.0,503.0,276.0,340.0,466.0,288.0,316.0,254.0,2.1475054229934902,61.04999784306111,38.95000215693889,55.0756693830035,31.8742724097788
213,position11,0,0,1,2,0,48101.0,Woman,False,Caucasian,4.0,4.0,27.0,False,False,Master's Degree,13,6,7,434,4,2182694.0,Fayetteville,AR,72701,United States,one,24537.0,Public Institution,ZCTA5 72701,35376.0,11.0322641687955,10.4236293017794,88.9677358312045,89.5763706982206,41.0824108241082,38.0814741215789,5.88340700035838,2.3686625372791896,8.76604895326039,54.329264436152,638.0,4.53756078197876,7221.0,101.0,42.0,126.0,0.0,6.0,0.0,48.0,20.0,86.0,138.0,170.0,346.0,420.0,656.0,848.0,809.0,468.0,872.0,578.0,723.0,325.0,315.0,34.0,90.0,20246.0,1155.0,1029.0,1038.0,799.0,2413.0,588.0,1035.0,1620.0,1651.0,1246.0,1182.0,886.0,1038.0,1104.0,1093.0,274.0,488.0,234.0,336.0,424.0,330.0,159.0,124.0,20062.0,1257.0,683.0,626.0,574.0,2818.0,837.0,779.0,1417.0,1883.0,995.0,1156.0,892.0,1064.0,965.0,1197.0,476.0,503.0,276.0,340.0,466.0,288.0,316.0,254.0,2.1475054229934902,61.04999784306111,38.95000215693889,55.0756693830035,31.8742724097788
214,position18,0,0,0,10,3,50449.0,Woman,False,Caucasian,2.0,15.0,36.0,False,False,Doctoral,13,6,7,434,4,2182694.0,Fayetteville,AR,72701,United States,one,24537.0,Public Institution,ZCTA5 72701,35376.0,11.0322641687955,10.4236293017794,88.9677358312045,89.5763706982206,41.0824108241082,38.0814741215789,5.88340700035838,2.3686625372791896,8.76604895326039,54.329264436152,638.0,4.53756078197876,7221.0,101.0,42.0,126.0,0.0,6.0,0.0,48.0,20.0,86.0,138.0,170.0,346.0,420.0,656.0,848.0,809.0,468.0,872.0,578.0,723.0,325.0,315.0,34.0,90.0,20246.0,1155.0,1029.0,1038.0,799.0,2413.0,588.0,1035.0,1620.0,1651.0,1246.0,1182.0,886.0,1038.0,1104.0,1093.0,274.0,488.0,234.0,336.0,424.0,330.0,159.0,124.0,20062.0,1257.0,683.0,626.0,574.0,2818.0,837.0,779.0,1417.0,1883.0,995.0,1156.0,892.0,1064.0,965.0,1197.0,476.0,503.0,276.0,340.0,466.0,288.0,316.0,254.0,2.1475054229934902,61.04999784306111,38.95000215693889,55.0756693830035,31.8742724097788
215,position5,0,0,1,3,0,43649.0,Woman,False,Caucasian,4.0,4.0,29.0,False,False,Bachelor's Degree,13,6,7,434,4,2182694.0,Fayetteville,AR,72701,United States,one,24537.0,Public Institution,ZCTA5 72701,35376.0,11.0322641687955,10.4236293017794,88.9677358312045,89.5763706982206,41.0824108241082,38.0814741215789,5.88340700035838,2.3686625372791896,8.76604895326039,54.329264436152,638.0,4.53756078197876,7221.0,101.0,42.0,126.0,0.0,6.0,0.0,48.0,20.0,86.0,138.0,170.0,346.0,420.0,656.0,848.0,809.0,468.0,872.0,578.0,723.0,325.0,315.0,34.0,90.0,20246.0,1155.0,1029.0,1038.0,799.0,2413.0,588.0,1035.0,1620.0,1651.0,1246.0,1182.0,886.0,1038.0,1104.0,1093.0,274.0,488.0,234.0,336.0,424.0,330.0,159.0,124.0,20062.0,1257.0,683.0,626.0,574.0,2818.0,837.0,779.0,1417.0,1883.0,995.0,1156.0,892.0,1064.0,965.0,1197.0,476.0,503.0,276.0,340.0,466.0,288.0,316.0,254.0,2.1475054229934902,61.04999784306111,38.95000215693889,55.0756693830035,31.8742724097788
216,position20,0,0,0,20,0,38817.0,Man,False,Caucasian,3.0,8.0,27.0,False,False,Master's Degree,13,6,7,434,4,2182694.0,Fayetteville,AR,72701,United States,one,24537.0,Public Institution,ZCTA5 72701,35376.0,11.0322641687955,10.4236293017794,88.9677358312045,89.5763706982206,41.0824108241082,38.0814741215789,5.88340700035838,2.3686625372791896,8.76604895326039,54.329264436152,638.0,4.53756078197876,7221.0,101.0,42.0,126.0,0.0,6.0,0.0,48.0,20.0,86.0,138.0,170.0,346.0,420.0,656.0,848.0,809.0,468.0,872.0,578.0,723.0,325.0,315.0,34.0,90.0,20246.0,1155.0,1029.0,1038.0,799.0,2413.0,588.0,1035.0,1620.0,1651.0,1246.0,1182.0,886.0,1038.0,1104.0,1093.0,274.0,488.0,234.0,336.0,424.0,330.0,159.0,124.0,20062.0,1257.0,683.0,626.0,574.0,2818.0,837.0,779.0,1417.0,1883.0,995.0,1156.0,892.0,1064.0,965.0,1197.0,476.0,503.0,276.0,340.0,466.0,288.0,316.0,254.0,2.1475054229934902,61.04999784306111,38.95000215693889,55.0756693830035,31.8742724097788
217,position4,0,0,0,15,0,31640.0,Man,False,Caucasian,5.0,8.0,29.0,False,False,Bachelor's Degree,13,6,7,434,4,2182694.0,Fayetteville,AR,72701,United States,one,24537.0,Public Institution,ZCTA5 72701,35376.0,11.0322641687955,10.4236293017794,88.9677358312045,89.5763706982206,41.0824108241082,38.0814741215789,5.88340700035838,2.3686625372791896,8.76604895326039,54.329264436152,638.0,4.53756078197876,7221.0,101.0,42.0,126.0,0.0,6.0,0.0,48.0,20.0,86.0,138.0,170.0,346.0,420.0,656.0,848.0,809.0,468.0,872.0,578.0,723.0,325.0,315.0,34.0,90.0,20246.0,1155.0,1029.0,1038.0,799.0,2413.0,588.0,1035.0,1620.0,1651.0,1246.0,1182.0,886.0,1038.0,1104.0,1093.0,274.0,488.0,234.0,336.0,424.0,330.0,159.0,124.0,20062.0,1257.0,683.0,626.0,574.0,2818.0,837.0,779.0,1417.0,1883.0,995.0,1156.0,892.0,1064.0,965.0,1197.0,476.0,503.0,276.0,340.0,466.0,288.0,316.0,254.0,2.1475054229934902,61.04999784306111,38.95000215693889,55.0756693830035,31.8742724097788
218,position10,1,0,0,0,0,39644.0,Woman,False,Caucasian,5.0,8.0,54.0,False,False,Bachelor's Degree,13,6,7,434,4,2182694.0,Fayetteville,AR,72701,United States,one,24537.0,Public Institution,ZCTA5 72701,35376.0,11.0322641687955,10.4236293017794,88.9677358312045,89.5763706982206,41.0824108241082,38.0814741215789,5.88340700035838,2.3686625372791896,8.76604895326039,54.329264436152,638.0,4.53756078197876,7221.0,101.0,42.0,126.0,0.0,6.0,0.0,48.0,20.0,86.0,138.0,170.0,346.0,420.0,656.0,848.0,809.0,468.0,872.0,578.0,723.0,325.0,315.0,34.0,90.0,20246.0,1155.0,1029.0,1038.0,799.0,2413.0,588.0,1035.0,1620.0,1651.0,1246.0,1182.0,886.0,1038.0,1104.0,1093.0,274.0,488.0,234.0,336.0,424.0,330.0,159.0,124.0,20062.0,1257.0,683.0,626.0,574.0,2818.0,837.0,779.0,1417.0,1883.0,995.0,1156.0,892.0,1064.0,965.0,1197.0,476.0,503.0,276.0,340.0,466.0,288.0,316.0,254.0,2.1475054229934902,61.04999784306111,38.95000215693889,55.0756693830035,31.8742724097788
219,position14,0,0,0,1,0,39500.0,Man,False,Caucasian,1.0,1.0,29.0,False,False,Bachelor's Degree,13,6,7,434,4,2182694.0,Fayetteville,AR,72701,United States,one,24537.0,Public Institution,ZCTA5 72701,35376.0,11.0322641687955,10.4236293017794,88.9677358312045,89.5763706982206,41.0824108241082,38.0814741215789,5.88340700035838,2.3686625372791896,8.76604895326039,54.329264436152,638.0,4.53756078197876,7221.0,101.0,42.0,126.0,0.0,6.0,0.0,48.0,20.0,86.0,138.0,170.0,346.0,420.0,656.0,848.0,809.0,468.0,872.0,578.0,723.0,325.0,315.0,34.0,90.0,20246.0,1155.0,1029.0,1038.0,799.0,2413.0,588.0,1035.0,1620.0,1651.0,1246.0,1182.0,886.0,1038.0,1104.0,1093.0,274.0,488.0,234.0,336.0,424.0,330.0,159.0,124.0,20062.0,1257.0,683.0,626.0,574.0,2818.0,837.0,779.0,1417.0,1883.0,995.0,1156.0,892.0,1064.0,965.0,1197.0,476.0,503.0,276.0,340.0,466.0,288.0,316.0,254.0,2.1475054229934902,61.04999784306111,38.95000215693889,55.0756693830035,31.8742724097788
220,position10,0,0,0,0,1,41686.0,Woman,False,Caucasian,12.0,12.0,52.0,False,False,Bachelor's Degree,13,6,7,434,4,2182694.0,Fayetteville,AR,72701,United States,one,24537.0,Public Institution,ZCTA5 72701,35376.0,11.0322641687955,10.4236293017794,88.9677358312045,89.5763706982206,41.0824108241082,38.0814741215789,5.88340700035838,2.3686625372791896,8.76604895326039,54.329264436152,638.0,4.53756078197876,7221.0,101.0,42.0,126.0,0.0,6.0,0.0,48.0,20.0,86.0,138.0,170.0,346.0,420.0,656.0,848.0,809.0,468.0,872.0,578.0,723.0,325.0,315.0,34.0,90.0,20246.0,1155.0,1029.0,1038.0,799.0,2413.0,588.0,1035.0,1620.0,1651.0,1246.0,1182.0,886.0,1038.0,1104.0,1093.0,274.0,488.0,234.0,336.0,424.0,330.0,159.0,124.0,20062.0,1257.0,683.0,626.0,574.0,2818.0,837.0,779.0,1417.0,1883.0,995.0,1156.0,892.0,1064.0,965.0,1197.0,476.0,503.0,276.0,340.0,466.0,288.0,316.0,254.0,2.1475054229934902,61.04999784306111,38.95000215693889,55.0756693830035,31.8742724097788
221,position17,0,0,0,15,0,27879.0,Woman,False,Caucasian,4.0,4.0,55.0,False,False,No College Degree,13,6,7,434,4,2182694.0,Fayetteville,AR,72701,United States,one,24537.0,Public Institution,ZCTA5 72701,35376.0,11.0322641687955,10.4236293017794,88.9677358312045,89.5763706982206,41.0824108241082,38.0814741215789,5.88340700035838,2.3686625372791896,8.76604895326039,54.329264436152,638.0,4.53756078197876,7221.0,101.0,42.0,126.0,0.0,6.0,0.0,48.0,20.0,86.0,138.0,170.0,346.0,420.0,656.0,848.0,809.0,468.0,872.0,578.0,723.0,325.0,315.0,34.0,90.0,20246.0,1155.0,1029.0,1038.0,799.0,2413.0,588.0,1035.0,1620.0,1651.0,1246.0,1182.0,886.0,1038.0,1104.0,1093.0,274.0,488.0,234.0,336.0,424.0,330.0,159.0,124.0,20062.0,1257.0,683.0,626.0,574.0,2818.0,837.0,779.0,1417.0,1883.0,995.0,1156.0,892.0,1064.0,965.0,1197.0,476.0,503.0,276.0,340.0,466.0,288.0,316.0,254.0,2.1475054229934902,61.04999784306111,38.95000215693889,55.0756693830035,31.8742724097788
222,position10,0,0,0,1,0,25521.0,Man,False,Caucasian,2.0,2.0,30.0,False,False,Bachelor's Degree,13,6,7,434,4,2182694.0,Fayetteville,AR,72701,United States,one,24537.0,Public Institution,ZCTA5 72701,35376.0,11.0322641687955,10.4236293017794,88.9677358312045,89.5763706982206,41.0824108241082,38.0814741215789,5.88340700035838,2.3686625372791896,8.76604895326039,54.329264436152,638.0,4.53756078197876,7221.0,101.0,42.0,126.0,0.0,6.0,0.0,48.0,20.0,86.0,138.0,170.0,346.0,420.0,656.0,848.0,809.0,468.0,872.0,578.0,723.0,325.0,315.0,34.0,90.0,20246.0,1155.0,1029.0,1038.0,799.0,2413.0,588.0,1035.0,1620.0,1651.0,1246.0,1182.0,886.0,1038.0,1104.0,1093.0,274.0,488.0,234.0,336.0,424.0,330.0,159.0,124.0,20062.0,1257.0,683.0,626.0,574.0,2818.0,837.0,779.0,1417.0,1883.0,995.0,1156.0,892.0,1064.0,965.0,1197.0,476.0,503.0,276.0,340.0,466.0,288.0,316.0,254.0,2.1475054229934902,61.04999784306111,38.95000215693889,55.0756693830035,31.8742724097788
